Sparksshire,1
Stewartton,1
Summersburgh,1
Thorntonhaven,1
Trevorfort,1
Trevorville,1
Tristanbury,1
Tylertown,1
Vasqueztown,1
Velazquezport,1
West Bill,1
West Caitlyn,1
West Christinebury,1
West Claire,1
West Dale,1
West Derrickland,1
West Devin,1
West Edwinland,1
West Gordon,1
West James,1
West Jermaineton,1
West Mario,1
West Natalieberg,1
West Shelly,1
West Spencershire,1
Wolfland,1
Woodardmouth,1
Zamorachester,1
Zunigaside,1
Cook Islands,66
Adrianabury,1
Allenville,1
Alvarezborough,1
Anthonyberg,1
Anthonytown,1
Burnsborough,1
Christyhaven,1
Cindyville,1
Clementsborough,1
Collinsborough,1
Crosbyshire,1
East Anneland,1
Figueroafort,1
Fullerstad,1
Glennview,1
Gordonside,1
Gwendolynburgh,1
Jackieshire,1
Josephfort,1
Kiaramouth,1
Kiarastad,1
Kristinemouth,1
Lake Ann,1
Lake Gina,1
Lake Jessica,1
Lake Karlabury,1
Lake Katrina,1
Lake Latoyatown,1
Lake Shelby,1
Lake Yvetteberg,1
Lutzton,1
Mercershire,1
Millerchester,1
Mosleyside,1
New David,1
New Ellen,1
New Glenda,1
New Ruth,1
North Danny,1
North Genebury,1
North Harry,1
North Jimmyshire,1
North Kristinmouth,1
Pattonport,1
Pooleborough,1
Port Carlosshire,1
Port Katelyntown,1
Port Kristi,1
Port Lindseyton,1
Port Shelley,1
Port Wayne,1
Rickyland,1
Riosborough,1
Rubenchester,1
Schmidtborough,1
Sheenaview,1
South Phylliston,1
Velasquezton,1
West Barryborough,1
West Larry,1
West Rileystad,1
West Ronnieberg,1
West Stacieville,1
West Tanyamouth,1
Westfort,1
Wilcoxport,1
Costa Rica,68
Alejandroborough,1
Alexanderburgh,1
Andersonberg,1
Barreraborough,1
Caitlinport,1
Careyhaven,1
Carterview,1
Chavezshire,1
Choiborough,1
Chungchester,1
Deannaton,1
Duranfort,1
East Alice,1
East Charlottemouth,1
East Jefffurt,1
East Mikayla,1
East Valerieland,1
Grimeschester,1
Jackburgh,1
Joebury,1
Kimfort,1
Kristyton,1
Lake Charlene,1
Lake Dalton,1
Lake Joanstad,1
Lake Kristi,1
Lake Louisville,1
Lake Prestonview,1
Lake Shelly,1
Louisborough,1
Lowefurt,1
Maddoxview,1
Mayotown,1
Mccartyside,1
Mckenzieport,1
Monroechester,1
New Melanie,1
New Ninamouth,1
New Richard,1
New Selenastad,1
New Tammy,1
North Ana,1
North Ariana,1
North Diana,1
North Ianburgh,1
North Joannabury,1
North Michelleborough,1
North Tracie,2
North Xavier,1
Perryhaven,1
Port Claudia,1
Port Davidberg,1
Port Mackenzieland,1
Port Shelia,1
Port Sueport,1
Ricardofurt,1
Salinasfort,1
Sloanview,1
South Angelica,1
South Carrieberg,1
South Jamie,1
South Loriville,1
Travisberg,1
Warnerhaven,1
West Clarence,1
Zhangchester,1
Zunigahaven,1
Cote d'Ivoire,58
Albertville,1
Bonnieport,1
Burnshaven,1
Carolinehaven,1
Cesarport,1
Chavezshire,1
Choiport,1
Combsside,1
Crawfordbury,1
East Derrick,1
East Philip,1
East Terrance,1
East Warrenborough,1
Elaineside,1
Johnathanshire,1
Johnnyton,1
Karinamouth,1
Kristiechester,1
Kurtville,1
Lake Daltonland,1
Lake Ian,1
Lake Joel,1
Livingstonhaven,1
Malikland,1
Manningfort,1
Mosleyburgh,1
Navarrohaven,1
New Bruce,1
New Henry,1
New Jasmin,1
New Kelliton,1
New Lonniefort,1
New Omar,1
New Ruben,1
Nixonfurt,1
North Jeremychester,1
North Jody,1
North Jorgeville,1
North Juan,1
North Riley,1
North Toni,1
Palmerchester,1
Port Deborahview,1
Port Sherylstad,1
Port Terrybury,1
Reedfurt,1
Ritterview,1
Robertofurt,1
Sampsonmouth,1
South Alishaport,1
Stevensonland,1
Vasquezville,1
Wallsmouth,1
West Aprilfort,1
West Ianfurt,1
West Katelyn,1
West Tashaborough,1
Wisetown,1
Croatia,82
Amychester,1
Bowersburgh,1
Bradchester,1
Carsonton,1
Davidland,1
East Donnamouth,1
East Frederickside,1
East Jesuston,1
East Lonnie,1
East Martin,1
East Melissabury,1
East Shirleyfurt,1
East Teresa,1
Eileenberg,1
Ericaport,1
Frenchshire,1
Higginsview,1
Jacobfort,1
Janemouth,1
Janetland,1
Johnathanmouth,1
Kristenside,1
Lake Abigail,1
Lake Charlottestad,1
Lake Christianburgh,1
Lake Jeffrey,1
Lake Joyce,1
Lake Staciebury,1
Lutzburgh,1
Malloryborough,1
Marquezhaven,1
Mayshaven,1
Mcgrathchester,1
Mistyburgh,1
New Crystalborough,1
New Glennstad,1
New Micheleton,1
North Laurenfurt,1
North Mike,1
North Sierraberg,1
North Summerhaven,1
Pattonview,1
Peckfurt,1
Port Destiny,1
Port Glenchester,1
Port Jesus,1
Port Ryan,1
Port Sergiofort,1
Port Shelby,1
Port Shirley,1
Port Victoriashire,1
Prattbury,1
Reesemouth,1
Ricardoton,1
Rickeyport,1
Rosariohaven,1
Ryantown,1
Shannontown,1
Shaunmouth,1
Sherritown,1
Smithtown,1
South Annetteburgh,1
South Calvinstad,1
South Chloeview,1
South Darrellfurt,1
South Joyce,1
South Philipfort,1
South Shelbytown,1
South Yvette,1
Spenceborough,1
Trujilloview,1
Warnerbury,1
West Andrea,1
West Carlaside,1
West Darinside,1
West Frederickhaven,1
West Glen,1
West Janefurt,1
West Jessica,1
West Karla,1
West Whitneyland,1
West Yvettestad,1
Cuba,74
Aimeeberg,1
Birdbury,1
Carmenton,1
Carsonchester,1
Chenmouth,1
Cheyenneton,1
Colinport,1
Conniehaven,1
Dianastad,1
Durhamstad,1
East Edgarside,1
East Lee,1
East Sallyburgh,1
Escobarborough,1
Espinozafurt,1
Fitzgeraldview,1
Francesborough,1
Fredchester,1
Frederickmouth,1
Gibbsland,1
Hancockton,1
Hannachester,1
Harrisfurt,1
Hesterberg,1
Holderside,1
Jasmineburgh,1
Jessemouth,1
Kellieview,1
Kristinchester,1
Lake Alexandria,1
Lake Bethchester,1
Lake Emmaland,1
Lake Frank,1
Lake Jillianmouth,1
Lake Mike,1
Lake Stacieville,1
Louisburgh,1
Marshchester,1
Michelemouth,1
Nancyland,1
Nashton,1
New Alec,1
New Cristina,1
New Margaret,1
New Rosschester,1
New Sheritown,1
North Alecview,1
North Jackie,1
North Kristy,1
North Latoya,1
North Masonfurt,1
North Rachael,1
North Terri,1
Pattersonbury,1
Pooleshire,1
Port Danny,1
Sabrinaborough,1
South Bonnie,1
South Carolineshire,1
South Colleen,1
South Isaacbury,1
South Jackieside,1
South Joannton,1
South Matthewburgh,1
South Vanessa,1
Stacietown,1
Wardburgh,1
West Allisonfort,1
West Gabriel,1
West Kirktown,1
West Marieview,1
West Nicoleburgh,1
West Tara,1
Wrightberg,1
Cyprus,74
Andersenberg,1
Annchester,1
Avilaberg,1
Brendaburgh,1
Burnetttown,1
Cathyside,1
Cliffordmouth,1
Dawnbury,1
Dorseyburgh,1
East Clifford,1
East Grantville,1
East Mackenzie,1
East Mindy,1
East Rita,1
Georgeborough,1
Goodmanshire,1
Herreraview,1
Irwinfort,1
Kerristad,1
Lake Daniel,1
Lake Gabrielleland,1
Lake Lindsayview,1
Lake Wyatt,1
Loweryburgh,1
Maciasport,1
Marciashire,1
Maxwellside,1
Maynardfurt,1
Mclaughlinberg,1
New Brianna,1
New Eduardo,1
New Greggton,1
North Allisonside,1
North Arthurfurt,1
North Darius,1
North Jake,1
North Kathystad,1
North Ruben,1
North Tracieville,1
Peterland,1
Philipville,1
Port Beverlyton,1
Port Brandy,1
Port Caroline,1
Port Janet,1
Port Kathryn,1
Port Kaylee,1
Port Tiffanymouth,1
Port Williehaven,1
Proctorbury,1
South Anthony,1
South Cesarstad,1
South Devon,1
South Jaimemouth,1
South Julie,1
South Kelliside,1
South Theodore,1
Spearsfurt,1
Valerieshire,1
Vazquezstad,1
Weeksfort,1
West Alisha,1
West Alyssashire,1
West Dana,1
West Jilliantown,1
West Julie,1
West Leahville,1
West Marvin,1
West Mike,1
West Rick,1
West Toniton,1
West Tony,1
West Wesley,1
Whitneyshire,1
Czech Republic,79
Aimeeton,1
Alyssatown,1
Amandaport,1
Anaport,1
Annafurt,1
Annmouth,1
Antoniomouth,1
Ballport,1
Brandonbury,1
Briggsburgh,1
Carlaville,1
Carolside,1
Christieville,1
Churchside,1
Cliffordburgh,1
Codyhaven,1
Darrellbury,1
Dawnburgh,1
Dorseyshire,1
East Andrew,1
East Collin,1
East Loriside,1
East Tommytown,1
Fosterton,1
Garrisonbury,1
Haileyborough,1
Huffmanville,1
Isabellaport,1
Jaclynshire,1
Jorgeton,1
Lake Brandychester,1
Lake Jaclyn,1
Lake Jennifer,1
Latashastad,1
Lewismouth,1
Marcmouth,1
Miguelfort,1
Millsside,1
New Annaland,1
New Austinfurt,1
New Bridgetton,1
New Collin,1
New Jeanne,1
New Kristy,1
New Natalieside,1
Nicolemouth,1
North Chelseafort,1
North Ericfurt,1
North Evelyn,1
North Julie,1
North Priscillaport,1
North Shawnaview,1
North Traciebury,1
North Williamshire,1
Oconnorburgh,1
Peterfort,1
Port Eduardomouth,1
Port Gordonborough,1
Port Harry,1
Port Kristineberg,1
Pughville,1
Richardhaven,1
Riosberg,1
Rowlandside,1
Ryanview,1
Shaneland,1
Shaunville,1
Solomonhaven,1
South Blaketown,1
South Chelsey,1
South Darren,1
South Jade,1
South Roseburgh,1
South Sheilashire,1
Stacyton,1
Tamaratown,1
Timothyborough,1
West Bradley,1
West Rickchester,1
Denmark,65
Alanview,1
Allenland,1
Autumntown,1
Billyhaven,1
Bowersshire,1
Carmentown,1
Choibury,1
Conleyburgh,1
Dalehaven,1
Daltonland,1
Daughertyton,1
Dukestad,1
East Bridget,1
East Hector,1
East Lindaberg,1
East Lisa,1
East Tracy,1
Eddieshire,1
Espinozaville,1
Fitzgeraldfort,1
Franciscoberg,1
Franklinchester,1
Lake Ariel,1
Lake Hannah,1
Lake Kristen,1
Lake Peter,1
Lake Tonyahaven,1
Laurenborough,1
Marquezborough,1
Mcclainshire,1
Mcintoshfort,1
Morrisonstad,1
Munoztown,1
Natashabury,1
New Cheryl,1
New Edwin,1
New Nicolashaven,1
New Sallyfurt,1
North Caleb,1
North Dustinberg,1
North Kiara,1
North Kristinemouth,1
North Lindsaytown,1
North Mason,1
North Ruth,1
North Stacey,1
Nunezstad,1
Port Bryce,1
Port Geraldside,1
Port Harry,1
Port Marvin,1
Port Tonya,1
Ricardoland,1
Shelbymouth,1
Simonberg,1
Skinnermouth,1
South Manuelland,1
Walterbury,1
West Brittney,1
West Kentmouth,1
West Marvinview,1
Woodardtown,1
Yeseniaville,1
Yolandaton,1
Zoeburgh,1
Djibouti,71
Benjaminbury,1
Blankenshiphaven,1
Cantuborough,1
Christensenland,1
Christineland,1
Clementsland,1
Contrerasmouth,1
Cookborough,1
Donaldstad,1
Dyerside,1
East Angelicafurt,1
East Haroldport,1
East Joelberg,1
East Tina,1
Everettview,1
Franciston,1
Gibbsland,1
Goodmanborough,1
Herbertmouth,1
Ibarramouth,1
Jamieberg,1
Kristiehaven,1
Lake Andrea,1
Lake Bradleytown,1
Lake Maxwell,1
Lake Travisburgh,1
Leehaven,1
Lynnport,1
Malloryton,1
Mariaside,1
Mistyside,1
Moonfurt,1
New Drew,1
New Gilbertview,1
New Johnathanview,1
New Laurafurt,1
New Patty,1
New Robertaport,1
North Derrick,1
North Ethan,1
North Frankberg,1
North Jenny,1
North Maxwellfurt,1
North Tami,1
Odomtown,1
Parsonsview,1
Popeside,1
Port Alexischester,1
Port Calvinstad,1
Port Erikaberg,1
Port Eugeneland,1
Port Graceberg,1
Port Jamiechester,1
Port Kirstenchester,1
Port Pattyside,1
Port Robin,1
Port Rubenmouth,1
Prestonview,1
Rivashaven,1
Robersonview,1
Rosalesmouth,1
Sheenaside,1
South Bernardstad,1
South Cassidyport,1
South Paula,1
Stuartfort,1
Travisberg,1
West Angelahaven,1
West Darrenhaven,1
West Tanner,1
Woodwardton,1
Dominica,70
Allisonmouth,1
Alvarezton,1
Bartlettfurt,1
Billyland,1
Bridgeshaven,1
Caseybury,1
Clarkemouth,1
Collierton,1
Cummingstown,1
East Alexaview,1
East Jaimeborough,1
East Katherine,1
Forbesport,1
Forbeston,1
Gainesview,1
Glendamouth,1
Guzmanchester,1
Hendersonburgh,1
Hicksbury,1
Irwinstad,1
Joanneport,1
Jocelynport,1
Keyview,1
Kristahaven,1
Lake Carloshaven,1
Lake Clarencechester,1
Lake Cynthiaville,1
Lake Dave,1
Lake Judy,1
Lake Staceymouth,1
Leonfort,1
Mayton,1
Meltonville,1
Mendozaview,1
Meyerview,1
Nancyport,1
New Allenburgh,1
New Heather,1
New Leemouth,1
New Wanda,1
North Cynthiaberg,1
North Glen,1
North Heather,1
North Reginaside,1
North Sydney,1
North Thomasview,1
Port Calvinberg,1
Port Isabellaland,1
Port Theresa,1
Ramseymouth,1
Robertofort,1
Rosechester,1
Rushtown,1
Simsville,1
Singhbury,1
Skinnerville,1
Snydertown,1
South Latashamouth,1
South Mitchell,1
Suttonchester,1
Waltonfurt,1
West Clintonborough,1
West Darin,1
West Ethanhaven,1
West Joan,1
West Leroyborough,1
West Tony,1
Wyatttown,1
Yolandaport,1
Yorkview,1
Dominican Republic,67
Alexaberg,1
Alexandriaton,1
Averyville,1
Bradleyville,1
Burkefurt,1
Byrdburgh,1
Colestad,1
Debbieberg,1
Deborahfurt,1
East Arthurland,1
East Christophermouth,1
East Juanberg,1
East Matthewbury,1
East Vincentstad,1
Ethanfort,1
Evelynland,1
Gatesport,1
Hammondland,1
Hesstown,1
Joannaview,1
Johnathanbury,1
Kaisermouth,1
Kathybury,1
Kimberlyburgh,1
Lake Alexandramouth,1
Lake Drewview,1
Lake Garrettfort,1
Leahburgh,1
Lucastown,1
Mackenzieton,1
Melodyshire,1
New Alexis,1
New Jorgemouth,1
New Kristenfurt,1
New Luis,1
North Becky,1
North Carly,1
North Monica,1
North Ross,1
North Roy,1
North Sally,1
North Terrimouth,1
Port Jaytown,1
Port Marie,1
Port Sheila,1
Port Triciashire,1
Roachtown,1
Robbinschester,1
Rosalesfurt,1
Rubiofurt,1
Sherryfurt,1
South Adam,1
South Javierfurt,1
South Jose,1
South Paul,1
South Yeseniaview,1
Tabithaside,1
Triciamouth,1
Troybury,1
Vaughnview,1
Wallsport,1
West Carla,1
West Carol,1
West Connie,1
West Kathryn,1
West Sydney,1
Willieside,1
Ecuador,74
Bradfordchester,1
Burnetthaven,1
Bushton,1
Candacefurt,1
Chadfurt,1
Charlesmouth,1
Cobbberg,1
Cristianview,1
Delacruzfurt,1
Donnaborough,1
East Bobbyburgh,1
East Jayview,1
East Laura,1
East Marioburgh,1
East Stanley,1
East Timothy,1
Fowlerburgh,1
Francisland,1
Frazierhaven,1
Freemanside,1
Garrettfort,1
Hernandezside,1
Howardmouth,1
Jacobstown,1
Jeromefurt,1
Joanstad,1
Joantown,1
Jordanhaven,1
Kevinmouth,1
Lake Christianhaven,1
Lake Denise,1
Lake Jacktown,1
Lake Kristenmouth,1
Lake Theodoreshire,1
Madelinefurt,1
New Brianaton,1
New Chelseafort,1
New Dwayne,1
Normaton,1
North Colin,1
North Isabel,1
North Kellystad,1
North Shariland,1
North Tammieview,1
North Vicki,1
Paulachester,1
Port Cole,1
Port Connie,1
Port Leonard,1
Port Preston,1
Port Sueville,1
Port Todd,1
Raymondville,1
Robertchester,1
Rodneybury,1
Rojaston,1
Rosshaven,1
Rushhaven,1
Snyderview,1
South Alec,1
South Daniel,1
South Eileenchester,1
South Elizabethburgh,1
South Meagan,1
South Mindystad,1
South Omar,1
Tannerburgh,1
West Benjamintown,1
West Bruce,1
West Colin,1
West Karinaburgh,1
West Luis,1
West Michealland,1
West Patty,1
Egypt,58
Angelicaborough,1
Angelicafurt,1
Cardenasland,1
Cowanshire,1
Dickersonfurt,1
East Jamie,1
East Ruthberg,1
East Sarah,1
Evanmouth,1
Gardnerhaven,1
Garyberg,1
Gordonborough,1
Hensonberg,1
Jonfort,1
Josephstad,1
Juanmouth,1
Kentland,1
Kristinaburgh,1
Lake Alisha,1
Lake Kellishire,1
New Dariusshire,1
New Derek,1
New Lorraineshire,1
New Mariefort,1
New Tammy,1
North Jacqueline,1
North Leon,1
North Mason,1
North Vickie,1
Pennyport,1
Port Bethany,1
Port Christina,1
Port Crystalport,1
Port Katherine,1
Port Kristie,1
Port Tracifurt,1
Reginaldfurt,1
Roseborough,1
Russellmouth,1
Salazarchester,1
Sheenaland,2
Shepherdmouth,1
Sheriborough,1
South Deborahside,1
South Jaimeborough,1
South Tristanview,1
South Yvonne,1
Stonehaven,1
Valerieberg,1
Victoriamouth,1
West Alexhaven,1
West Bryce,1
West Grant,1
West Jacqueline,1
West Julieview,1
West Mikaylaton,1
West Mollyberg,1
El Salvador,69
Barbaramouth,1
Beckburgh,1
Benitezburgh,1
Calvinland,1
Candiceshire,1
Carrhaven,1
Cassandramouth,1
Charlottemouth,1
Cunninghamburgh,1
Davidberg,1
Davisview,1
East Cindy,1
East Diana,1
East Fred,1
Fischerfurt,1
Glennland,1
Gwendolynburgh,1
Huangside,1
Ianmouth,1
Jaclynchester,1
Jorgeberg,1
Kellifort,1
Kellyhaven,1
Kramerberg,1
Lake Jasmin,1
Lake Judy,1
Lake Karla,1
Lake Suzannebury,1
Leviton,1
Lonnieville,1
Maddenborough,1
Madisonberg,1
Marvintown,1
Meltonfurt,1
New Gilbertview,1
New Janicechester,1
New Kevin,1
New Normantown,1
New Roberto,1
New Susanborough,1
Noahport,1
North April,1
North Bonnieborough,1
North Kari,1
North Maureen,1
North Shelleyfort,1
North Stacy,1
Port Alexberg,1
Port Josephchester,1
Port Wayneport,1
Reginaborough,1
Rollinsstad,1
Salazarville,1
South Judy,1
South Renee,1
Stanleyborough,1
Stevensonshire,1
Valerietown,1
Vargasberg,1
Watkinschester,1
West Brendanbury,1
West Jodyborough,1
West Marciaview,1
West Sherrichester,1
West Sonia,1
Wolfeview,1
Woodbury,1
Yangmouth,1
Yoderburgh,1
Equatorial Guinea,74
Ballardborough,1
Boltonchester,1
Brandimouth,1
Chenshire,1
Chenville,1
Christianton,1
Cristianmouth,1
Dustintown,1
East Benjamin,1
East Chasemouth,1
East Dan,1
East Dorothyberg,1
East Dustinbury,1
East Eileen,1
East Karlton,1
East Patricia,1
Escobarton,1
Fernandezchester,1
Francesshire,1
Hendrixfort,1
Henryfurt,1
Herringport,1
Higginschester,1
Jeffersonburgh,1
Jeffhaven,1
Jennafurt,1
Jorgeberg,1
Kathyborough,1
Lake Alecfurt,1
Lake Jesse,1
Lake Lisa,1
Landrychester,1
Lewisland,1
Loganhaven,1
Mckeeburgh,1
Melindaburgh,1
Nathanfurt,1
New Bradleyfurt,1
New Dawn,1
New Joanfort,1
New Joannfort,1
New Kristinebury,1
New Mirandafort,1
New Todd,1
Normanview,1
North Aimee,1
North Emilyburgh,1
North Gilbertport,1
North Kathrynmouth,1
North Kylie,1
North Malik,1
Port Natasha,1
Port Sarahfort,1
Port Yvette,1
Rosarioside,1
Snowshire,1
South Alicia,1
South Andrew,1
South Frankstad,1
South Gailfurt,1
South Glendaport,1
South Sergioport,1
Spencerbury,1
Stantonton,1
Stephanieport,1
Stevebury,1
Tonyachester,1
Valenzuelamouth,1
Vegaland,1
Wardfurt,1
West Garyhaven,1
West Timothy,1
Wongmouth,1
Yeseniachester,1
Eritrea,55
Bauerside,1
Bentonfurt,1
Braychester,1
Cassandrashire,1
East Jamie,1
East Norman,1
East Todd,1
Ernesttown,1
Greggton,1
Harringtonfurt,1
Hayleybury,1
Hensleyview,1
Hintonmouth,1
Joycefurt,1
Lake Don,1
Lake Jasminberg,1
Lake Kerry,1
Lake Maliktown,1
Lake Mindy,1
Lake Shannonland,1
Maryside,1
New Brandon,1
New Ivan,1
New Kendraland,1
New Lonnietown,1
New Trevortown,1
Nicholasberg,1
North Andreatown,1
North Carlosbury,1
North Kariport,1
Port Annette,1
Port Cathymouth,1
Port Sheila,1
Priscillaview,1
Ramseytown,1
Randolphville,1
Rollinsmouth,1
Salasmouth,1
Sawyerbury,1
Seanshire,1
South Alvin,1
South Becky,1
South Billyfurt,1
South Garyland,1
South Kristiefurt,1
South Ninatown,1
South Seanhaven,1
South Tannerland,1
Trujilloville,1
Vancehaven,1
West Brandon,1
West Connor,1
West Stevenberg,1
West Tom,1
Yolandamouth,1
Estonia,78
Acostafurt,1
Angelaland,1
Baileyhaven,1
Boydhaven,1
Camposhaven,1
Chungberg,1
Claytonport,1
Cristinachester,1
Dennisstad,1
Downsstad,1
East Alvinberg,1
East Brendastad,1
East Carrie,1
East Colin,1
East Destinyside,1
East Theodore,1
Erintown,1
Evelynborough,1
Fullerview,1
Geraldberg,1
Gordontown,1
Greenborough,1
Justinshire,1
Kentfurt,1
Lake Austin,1
Lake Dominic,1
Lake Jacob,1
Lake Jillborough,1
Lake Judy,1
Lake Krystal,1
Lake Norma,1
Lake Robinland,1
Lake Shellyberg,1
Madelinechester,1
Mckenzieville,1
Morganshire,1
New Alexander,1
New Andresfurt,1
New Bethanyberg,1
New Lauraside,1
New Mistyside,1
New Troy,1
Noblechester,1
Nolanport,1
North Andrea,1
North Cindy,1
North Gabriellachester,1
North Heidiside,1
North Helen,1
North Jayside,1
North Maxwell,1
North Stephanieville,1
North Vernon,1
Port Christina,1
Port Deborah,1
Port Eddietown,1
Port Faithton,1
Port Gina,1
Port Holly,1
Port Jamesbury,1
Port Jimmyside,1
Reillyville,1
Reyesberg,1
Ricardofurt,1
Sallyfort,1
South Christopher,1
South Cindy,1
South Eileen,1
South Gwendolyn,1
South Reneeburgh,1
Spencefort,1
West Jade,1
West Raymond,1
West Terry,1
Wilcoxton,1
Williamsburgh,1
Youngshire,1
Yvetteport,1
Ethiopia,69
Arielstad,1
Austinborough,1
Bryanburgh,1
Cummingsville,1
Curtismouth,1
Cynthiaview,1
Daisyberg,1
Davidtown,1
Diamondmouth,1
Duranstad,1
East Fernandostad,1
East Lonnie,1
Eileenton,1
Floydview,1
Franciscobury,1
Hebertside,1
Hornburgh,1
Huntermouth,1
Karinachester,1
Lake Alexandriaport,1
Lake Bradystad,1
Lake Debrahaven,1
Lake Hannah,1
Lake Howardside,1
Lake Jamie,1
Lake Robertview,1
Mariatown,1
Mathewton,1
Moodyhaven,1
Mosleyberg,1
New Alexamouth,1
New Brenda,1
New Cassidytown,1
New Darren,1
New Gabriellaport,1
New Jessica,1
New Josemouth,1
New Kathy,1
New Katietown,1
New Renee,1
New Tami,1
New Wayne,1
North Joefort,1
North Karina,1
North Katelynshire,1
North Wandastad,1
Port Rickmouth,1
Prattshire,1
Prestonport,1
South Andresstad,1
South Cheryl,1
South Gordon,1
South Isaacstad,1
South Jerry,1
South Mikayla,1
South Perrystad,1
Stricklandberg,1
Susanland,1
Townsendhaven,1
Velasquezburgh,1
Weaverfurt,1
West Charlotteview,1
West Colleen,1
West Damon,1
West Debbie,1
West Julie,1
West Lauramouth,1
West Rickey,1
West Tannerberg,1
Falkland Islands (Malvinas),70
Alisonton,1
Annton,1
Anthonyton,1
Barrburgh,1
Cristinaside,1
East Garymouth,1
East Joan,1
East Kristopher,1
East Kristy,1
East Todd,1
Ebonyburgh,1
Floydmouth,1
Hubbardshire,1
Huberport,1
Jasmineberg,1
Juliechester,1
Kaitlynstad,1
Kelseyberg,1
Lake Brady,1
Lake Charlottetown,1
Lake Cindy,1
Lake Coreyport,1
Lake Katherine,1
Lake Mallory,1
Lake Patricia,1
Lake Paulamouth,1
Leville,1
Lovehaven,1
Lowetown,1
Mannmouth,1
Mariaberg,1
Mayostad,1
Mcdanielview,1
Mckenziefurt,1
Mendozaburgh,1
Nealhaven,1
New Amber,1
New Bethport,1
New Isabellaport,1
New Jake,1
New Jill,1
New Melanie,1
New Tannertown,1
North Mandytown,1
North Melissaland,1
North Patty,1
Olsonview,1
Port Alisha,1
Port Diamondchester,1
Port Erin,1
Sandovalfurt,1
Shannonberg,1
South Chase,1
South Jeremiah,1
South Michele,1
Stephanieberg,1
Summershire,1
Valeriestad,1
West Bradleyfort,1
West Christian,1
West Dylanport,1
West Jacob,1
West Jadeborough,1
West Jennyhaven,1
West Johnathanhaven,1
West Kaylee,1
West Logantown,1
West Rose,1
West Trevortown,1
Woodsmouth,1
Faroe Islands,73
Annfort,1
Bartonview,1
Bettyshire,1
Bruceborough,1
Cantushire,1
Cesarmouth,1
Cherryland,1
Chrismouth,1
Colehaven,1
Daisyville,1
East Alexanderview,1
East Angelashire,1
East Erikside,1
East Michaelmouth,1
East Mikaylabury,1
East Phyllis,1
East Ruthhaven,1
Gailbury,1
Gentrymouth,1
Jeromeport,1
Johnville,1
Joyshire,1
Knoxtown,1
Lake Anna,1
Lake Darius,1
Lake Eduardoberg,1
Lake Gerald,1
Lake Katelynburgh,1
Lake Marvinmouth,1
Lake Michelle,1
Lake Tabitha,1
Lake Tammie,1
Latoyahaven,1
Lloydport,1
Loganstad,1
Mathisfurt,1
Millston,1
New Annettefurt,1
New Billy,1
New Jayside,1
New Joanfort,1
New Olivia,1
New Sherryport,1
New Steve,1
New Tamara,1
New Vincentstad,1
North Albert,1
North Kenneth,1
North Preston,1
Ochoaport,1
Padillafurt,1
Port Levi,1
Port Morganton,1
Port Roger,1
Robertastad,1
Rojasstad,1
Saraport,1
South Carrie,1
South Dustin,1
South Hector,1
South Kenneth,1
South Melinda,1
South Tom,1
South Tonya,1
Steelefort,1
Tapiaberg,1
Wallerfurt,1
Warrenshire,1
West April,1
West Brandyhaven,1
West Debraville,1
West Jasminebury,1
Wheelershire,1
Fiji,70
Aliciaburgh,1
Annaville,1
Bridgetside,1
Bryceton,1
Cameronmouth,1
Claireport,1
Craigland,1
Denisefort,1
Derrickchester,1
Duartebury,1
East Brentside,1
East Kyleland,1
East Tyler,1
Ellisonport,1
Erikbury,1
Francesstad,1
Gallowaychester,1
Gileston,1
Harveyhaven,1
Jeffreyport,1
Jonfurt,1
Karinashire,1
Kirbyhaven,1
Lake Alisonhaven,1
Lake Claudiaton,1
Lake Glenton,1
Lake Pam,1
Lake Rachel,1
Lake Terrence,1
Lanceberg,1
Merrittton,1
Michelleville,1
New Carlyshire,1
New Denise,1
New Grace,1
New Hollyfurt,1
New Jane,1
New Matthewport,1
New Philip,1
New Rachael,1
New Shane,1
New Sierraview,1
New Vickieside,1
Nicholehaven,1
Norrisville,1
North Bill,1
North Chloemouth,1
North Dawnfurt,1
North Desireeton,1
North Mathewland,1
North Tarastad,1
Onealborough,1
Port Ashleyfort,1
Port Deanport,1
Port Marie,1
Rowehaven,1
Ruizton,1
Shelleyville,1
South Carmenview,1
South Gabriel,1
South Robertbury,1
South Tiffany,1
Stephenhaven,1
Wallshire,1
West Alec,1
West Ethan,1
West Janiceport,1
West Kaylaton,1
West Leahland,1
West Stephanieberg,1
Finland,74
Alexaborough,1
Alexabury,1
Anitafort,1
Bergermouth,1
Caitlinton,1
Carlytown,1
Cunninghamhaven,1
Donburgh,1
Duarteville,1
East Angel,1
East Jesus,1
East Judithhaven,1
East Katie,1
East Kimport,1
East Michaelport,1
East Nataliefort,1
Gabrielaport,1
Guerreromouth,1
Hayesside,1
Hayesstad,1
Hornefurt,1
Jefferyville,1
Jeffland,1
Kirbyton,1
Kleinmouth,1
Lake Jack,1
Lake Leefurt,1
Lake Lindamouth,1
Lake Mackenzie,1
Lake Mike,1
Lake Scott,1
Lake Tylermouth,1
Lake Tyrone,1
Lake Wyattland,1
Mariochester,1
New Allison,1
New Cory,1
New Hayleyfurt,1
New Karen,1
New Leeberg,1
New Vincent,1
North Jane,1
North Lori,1
North Staceychester,1
North Tristanbury,1
North Warrenhaven,1
